"rules","support","confidence","lift","count"
"{Percentage.of.Students.Whose.First.Language.Is.Not.French=Low,Gifted=FALSE,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading=Highest,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Mathematics=Highest,FSL.Extended=NO} => {Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing=Highest}",0.0623430962343096,0.814207650273224,4.16692994465312,149
"{Percentage.of.Students.Whose.First.Language.Is.Not.French=Low,Gifted=FALSE,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading=Highest,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Mathematics=Highest,FSL.Core=YES,FSL.Extended=NO} => {Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing=Highest}",0.0623430962343096,0.814207650273224,4.16692994465312,149
"{Gifted=FALSE,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading=Highest,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Mathematics=Highest,FSL.Immersion=NO} => {Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing=Highest}",0.0677824267782427,0.814070351758794,4.16622728202038,162
"{Gifted=FALSE,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading=Highest,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Mathematics=Highest,FSL.Core=YES,FSL.Immersion=NO} => {Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing=Highest}",0.0677824267782427,0.814070351758794,4.16622728202038,162
"{Percentage.of.Students.Whose.First.Language.Is.Not.French=Low,Gifted=FALSE,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading=Highest,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Mathematics=Highest,FSL.Core=YES} => {Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing=Highest}",0.0640167364016736,0.813829787234043,4.16499612738621,153
"{Percentage.of.Students.Whose.First.Language.Is.Not.French=Low,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading=Highest,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Mathematics=Highest,FSL.Core=YES} => {Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing=Highest}",0.0711297071129707,0.813397129186603,4.16278188170446,170
"{Percentage.of.Students.Whose.First.Language.Is.Not.French=Low,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading=Highest,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Mathematics=Highest,FSL.Extended=NO} => {Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing=Highest}",0.0686192468619247,0.811881188118812,4.15502363940891,164
"{Percentage.of.Students.Whose.First.Language.Is.Not.French=Low,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading=Highest,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Mathematics=Highest,FSL.Core=YES,FSL.Extended=NO} => {Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing=Highest}",0.0686192468619247,0.811881188118812,4.15502363940891,164
"{Gifted=FALSE,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading=Highest,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Mathematics=Highest,FSL.Extended=NO,FSL.Immersion=NO} => {Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing=Highest}",0.0648535564853557,0.81151832460733,4.15316658632017,155
"{Gifted=FALSE,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading=Highest,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Mathematics=Highest,FSL.Core=YES,FSL.Extended=NO,FSL.Immersion=NO} => {Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing=Highest}",0.0648535564853557,0.81151832460733,4.15316658632017,155
"{Gifted=FALSE,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading=Highest,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Mathematics=Highest,FSL.Core=YES} => {Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing=Highest}",0.0774058577405858,0.81140350877193,4.15257898493557,185
"{Gifted=FALSE,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading=Highest,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Mathematics=Highest,FSL.Extended=NO} => {Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing=Highest}",0.0753138075313808,0.810810810810811,4.14954569130158,180
"{Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading=Highest,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Mathematics=Highest,FSL.Immersion=NO} => {Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing=Highest}",0.0769874476987448,0.81057268722467,4.14832702883717,184
"{Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading=Highest,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Mathematics=Highest,FSL.Core=YES,FSL.Immersion=NO} => {Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing=Highest}",0.0769874476987448,0.81057268722467,4.14832702883717,184
"{Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading=Highest,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Mathematics=Highest,FSL.Core=YES} => {Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing=Highest}",0.0891213389121339,0.809885931558935,4.14481236922025,213
"{Gifted=FALSE,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading=Highest,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Mathematics=Highest,FSL.Core=YES,FSL.Extended=NO} => {Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing=Highest}",0.0740585774058577,0.808219178082192,4.13628230324719,177
"{Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading=Highest,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Mathematics=Highest,FSL.Extended=NO} => {Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing=Highest}",0.0870292887029289,0.806201550387597,4.12595654266886,208
"{Percentage.of.Students.Whose.First.Language.Is.Not.French=Low,Gifted=FALSE,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading=Highest,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Mathematics=Highest,FSL.Extended=NO,FSL.Immersion=NO} => {Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing=Highest}",0.0573221757322176,0.805882352941176,4.12432296258975,137
"{Percentage.of.Students.Whose.First.Language.Is.Not.French=Low,Gifted=FALSE,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading=Highest,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Mathematics=Highest,FSL.Core=YES,FSL.Extended=NO,FSL.Immersion=NO} => {Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing=Highest}",0.0573221757322176,0.805882352941176,4.12432296258975,137
"{Percentage.of.Students.Whose.First.Language.Is.Not.French=Low,Gifted=FALSE,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading=Highest,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Mathematics=Highest,FSL.Immersion=NO} => {Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing=Highest}",0.0589958158995816,0.805714285714286,4.12346283267054,141
"{Percentage.of.Students.Whose.First.Language.Is.Not.French=Low,Gifted=FALSE,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading=Highest,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Mathematics=Highest,FSL.Core=YES,FSL.Immersion=NO} => {Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing=Highest}",0.0589958158995816,0.805714285714286,4.12346283267054,141
"{Percentage.of.Students.Whose.First.Language.Is.Not.French=Low,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading=Highest,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Mathematics=Highest} => {Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing=Highest}",0.0711297071129707,0.805687203791469,4.12332423353664,170
"{Percentage.of.Students.Whose.First.Language.Is.Not.French=Low,Gifted=FALSE,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading=Highest,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Mathematics=Highest} => {Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing=Highest}",0.0640167364016736,0.805263157894737,4.12115406288741,153
"{Percentage.of.Students.Whose.First.Language.Is.Not.French=Low,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading=Highest,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Mathematics=Highest,FSL.Immersion=NO} => {Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing=Highest}",0.0656903765690377,0.805128205128205,4.12046340525998,157
"{Percentage.of.Students.Whose.First.Language.Is.Not.French=Low,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading=Highest,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Mathematics=Highest,FSL.Core=YES,FSL.Immersion=NO} => {Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing=Highest}",0.0656903765690377,0.805128205128205,4.12046340525998,157
"{Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading=Highest,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Mathematics=Highest,FSL.Extended=NO,FSL.Immersion=NO} => {Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing=Highest}",0.0723849372384937,0.804651162790698,4.11802201085603,173
"{Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading=Highest,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Mathematics=Highest,FSL.Core=YES,FSL.Extended=NO,FSL.Immersion=NO} => {Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing=Highest}",0.0723849372384937,0.804651162790698,4.11802201085603,173
"{Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading=Highest,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Mathematics=Highest,FSL.Core=YES,FSL.Extended=NO} => {Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing=Highest}",0.0841004184100418,0.804,4.11468950749465,201
"{Percentage.of.Students.Whose.First.Language.Is.Not.French=Low,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading=Highest,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Mathematics=Highest,FSL.Extended=NO,FSL.Immersion=NO} => {Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing=Highest}",0.0631799163179916,0.803191489361702,4.11055173356417,151
"{Percentage.of.Students.Whose.First.Language.Is.Not.French=Low,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading=Highest,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Mathematics=Highest,FSL.Core=YES,FSL.Extended=NO,FSL.Immersion=NO} => {Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing=Highest}",0.0631799163179916,0.803191489361702,4.11055173356417,151
"{Gifted=FALSE,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading=Highest,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Mathematics=Highest} => {Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing=Highest}",0.0811715481171548,0.801652892561983,4.10267754437503,194
"{Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading=Highest,Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Mathematics=Highest} => {Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing=Highest}",0.0945606694560669,0.801418439716312,4.10147766792716,226
"{Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading=Highest,Percentage.of.Grade.6.Students.Achieving.the.Provincial.Standard.in.Mathematics=Highest,FSL.Core=YES,FSL.Extended=NO} => {Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing=Highest}",0.0502092050209205,0.794701986754967,4.06710438617638,120
"{Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Reading=Highest,Percentage.of.Grade.6.Students.Achieving.the.Provincial.Standard.in.Mathematics=Highest,FSL.Extended=NO} => {Percentage.of.Grade.3.Students.Achieving.the.Provincial.Standard.in.Writing=Highest}",0.0527196652719665,0.792452830188679,4.05559371338532,126
